24,81,84,22500000,22500
25,81,84,22500000,22500
25,81,84,22500000,22500
24,81,84,22500000,22500
21,80,89,22500000,22500
32,85,85,22000000,22000
28,84,84,22000000,22000
31,83,83,22000000,22000
28,82,82,22000000,22000
29,82,82,22000000,22000
25,81,83,22000000,22000
25,81,83,22000000,22000
25,81,84,22000000,22000
19,80,89,22000000,22000
34,86,86,21500000,21500
32,85,85,21500000,21500
23,82,87,21500000,21500
29,82,82,21500000,21500
26,82,83,21500000,21500
29,82,82,21500000,21500
30,82,82,21500000,21500
22,81,88,21500000,21500
25,81,83,21500000,21500
25,81,83,21500000,21500
28,83,84,21000000,21000
28,83,84,21000000,21000
28,83,83,21000000,21000
28,83,83,21000000,21000
26,82,83,21000000,21000
27,82,83,21000000,21000
27,82,83,21000000,21000
27,82,83,21000000,21000
30,82,82,21000000,21000
30,82,82,21000000,21000
30,82,82,21000000,21000
30,82,82,21000000,21000
22,81,87,21000000,21000
24,81,87,21000000,21000
27,81,82,21000000,21000
25,81,82,21000000,21000
26,81,82,21000000,21000
21,80,87,21000000,21000
21,80,87,21000000,21000
27,82,83,20500000,20500
26,81,82,20500000,20500
22,81,87,20500000,20500
21,80,85,20500000,20500
21,80,87,20500000,20500
29,83,83,20000000,20000
29,83,84,20000000,20000
29,83,84,20000000,20000
29,83,83,20000000,20000
29,83,83,20000000,20000
28,82,83,20000000,20000
31,82,82,20000000,20000
31,82,82,20000000,20000
31,82,82,20000000,20000
24,81,86,20000000,20000
24,81,86,20000000,20000
23,81,86,20000000,20000
22,80,86,20000000,20000
24,80,85,20000000,20000
22,80,86,20000000,20000
23,80,85,20000000,20000
22,80,85,20000000,20000
22,80,85,20000000,20000
26,82,85,19500000,19500
29,82,83,19500000,19500
26,82,85,19500000,19500
25,81,85,19500000,19500
25,81,81,19500000,19500
24,80,84,19500000,19500
24,80,84,19500000,19500
24,80,85,19500000,19500
23,80,85,19500000,19500
24,80,85,19500000,19500
24,80,84,19500000,19500
24,80,84,19500000,19500
24,80,85,19500000,19500
21,79,88,19500000,19500
31,84,84,19000000,19000
31,84,84,19000000,19000
30,83,83,19000000,19000
30,83,83,19000000,19000
30,83,83,19000000,19000
31,82,82,19000000,19000
24,81,85,19000000,19000
26,81,81,19000000,19000
24,80,83,19000000,19000
22,79,87,19000000,19000
27,82,82,18500000,18500
27,82,82,18500000,18500
27,82,85,18500000,18500
27,82,82,18500000,18500
25,81,84,18500000,18500
25,81,84,18500000,18500
25,81,84,18500000,18500
27,81,81,18500000,18500
28,81,81,18500000,18500
22,80,88,18500000,18500
25,80,83,18500000,18500
24,80,82,18500000,18500
25,80,83,18500000,18500
33,86,86,18000000,18000
32,84,84,18000000,18000
29,82,84,18000000,18000
28,82,82,18000000,18000
26,81,84,18000000,18000
28,81,81,18000000,18000
28,81,81,18000000,18000
29,81,81,18000000,18000
26,80,82,18000000,18000
20,79,86,18000000,18000
21,79,86,18000000,18000
21,79,86,18000000,18000
21,79,86,18000000,18000
21,79,86,18000000,18000
20,79,86,18000000,18000
19,79,87,18000000,18000
20,79,86,18000000,18000
21,79,86,18000000,18000
31,83,83,17500000,17500
31,83,83,17500000,17500
29,81,81,17500000,17500
26,81,82,17500000,17500
28,81,81,17500000,17500
29,81,81,17500000,17500
29,81,81,17500000,17500
29,81,81,17500000,17500
28,81,81,17500000,17500
22,80,86,17500000,17500
24,80,86,17500000,17500
25,80,81,17500000,17500
26,80,81,17500000,17500
26,80,81,17500000,17500
27,80,81,17500000,17500
26,80,81,17500000,17500
22,79,85,17500000,17500
22,79,85,17500000,17500
23,79,85,17500000,17500
24,79,86,17500000,17500
23,79,85,17500000,17500
17,77,92,17500000,17500
29,82,82,17000000,17000
29,82,82,17000000,17000
30,81,81,17000000,17000
30,81,81,17000000,17000
23,81,86,17000000,17000
27,81,82,17000000,17000
30,81,81,17000000,17000
29,81,81,17000000,17000
29,81,81,17000000,17000
21,80,85,17000000,17000
23,80,85,17000000,17000
22,79,85,17000000,17000
24,79,84,17000000,17000
24,79,84,17000000,17000
23,79,84,17000000,17000
34,84,84,16500000,16500
30,83,83,16500000,16500
30,82,82,16500000,16500
27,81,82,16500000,16500
25,81,85,16500000,16500
30,81,81,16500000,16500
23,80,85,16500000,16500
22,80,85,16500000,16500
23,80,85,16500000,16500
24,80,84,16500000,16500
23,79,83,16500000,16500
25,79,84,16500000,16500
31,81,81,16000000,16000
28,81,82,16000000,16000
28,81,82,16000000,16000
28,81,82,16000000,16000
27,80,80,16000000,16000
26,80,84,16000000,16000
24,80,84,16000000,16000
26,80,80,16000000,16000
27,80,80,16000000,16000
23,79,87,16000000,16000
24,79,82,16000000,16000
25,79,82,16000000,16000
22,79,83,16000000,16000
24,79,82,16000000,16000
24,79,83,16000000,16000
24,79,82,16000000,16000
24,79,82,16000000,16000
20,78,87,16000000,16000
21,78,87,16000000,16000
20,77,89,16000000,16000
33,85,85,15500000,15500
34,84,84,15500000,15500
34,84,84,15500000,15500
31,83,83,15500000,15500
31,81,81,15500000,15500
31,81,81,15500000,15500
31,81,81,15500000,15500
31,81,81,15500000,15500
26,80,83,15500000,15500
24,80,82,15500000,15500
25,80,83,15500000,15500
25,80,83,15500000,15500
25,80,83,15500000,15500
28,80,80,15500000,15500
25,80,83,15500000,15500
27,80,80,15500000,15500
27,80,80,15500000,15500
28,80,80,15500000,15500
28,80,80,15500000,15500
24,79,81,15500000,15500
25,79,81,15500000,15500
26,79,82,15500000,15500
25,79,81,15500000,15500
25,79,82,15500000,15500
26,79,82,15500000,15500
26,79,81,15500000,15500
20,78,86,15500000,15500
21,78,86,15500000,15500
21,77,89,15500000,15500
21,77,89,15500000,15500
31,82,82,15000000,15000
31,82,82,15000000,15000
31,82,82,15000000,15000
27,81,84,15000000,15000
31,81,81,15000000,15000
31,81,81,15000000,15000
25,80,82,15000000,15000
26,80,82,15000000,15000
28,80,80,15000000,15000
28,80,80,15000000,15000
28,80,80,15000000,15000
28,80,80,15000000,15000
21,79,85,15000000,15000
22,79,86,15000000,15000
25,79,80,15000000,15000
24,79,86,15000000,15000
25,79,80,15000000,15000
25,79,81,15000000,15000
26,79,80,15000000,15000
26,79,81,15000000,15000
22,78,85,15000000,15000
23,78,86,15000000,15000
27,81,81,14500000,14500
22,80,85,14500000,14500
26,80,81,14500000,14500
30,80,80,14500000,14500
25,80,81,14500000,14500
25,80,81,14500000,14500
27,80,82,14500000,14500
21,79,84,14500000,14500
22,79,84,14500000,14500
23,79,85,14500000,14500
26,79,80,14500000,14500
22,79,84,14500000,14500
23,79,84,14500000,14500
23,79,84,14500000,14500
27,79,80,14500000,14500
27,79,80,14500000,14500
25,79,80,14500000,14500
27,79,80,14500000,14500
27,79,80,14500000,14500
21,78,88,14500000,14500
21,78,85,14500000,14500
21,78,88,14500000,14500
18,77,89,14500000,14500
20,77,87,14500000,14500
36,85,85,14000000,14000
30,82,82,14000000,14000
29,81,81,14000000,14000
29,81,81,14000000,14000
32,81,81,14000000,14000
32,81,81,14000000,14000
26,80,85,14000000,14000
30,80,80,14000000,14000
26,80,81,14000000,14000
25,80,85,14000000,14000
30,80,80,14000000,14000
23,79,83,14000000,14000
23,79,83,14000000,14000
25,79,84,14000000,14000
25,79,84,14000000,14000
24,78,83,14000000,14000
20,78,87,14000000,14000
23,78,84,14000000,14000
19,78,90,14000000,14000
19,78,88,14000000,14000
22,78,84,14000000,14000
22,78,84,14000000,14000
22,78,84,14000000,14000
21,78,84,14000000,14000
23,78,83,14000000,14000
23,78,84,14000000,14000
23,78,83,14000000,14000
22,78,84,14000000,14000
23,78,84,14000000,14000
23,78,83,14000000,14000
22,78,84,14000000,14000
23,78,84,14000000,14000
22,78,83,14000000,14000
23,78,84,14000000,14000
20,77,87,14000000,14000
22,77,86,14000000,14000
21,76,88,14000000,14000
31,82,82,13500000,13500
31,82,82,13500000,13500
32,81,81,13500000,13500
27,80,81,13500000,13500
28,80,81,13500000,13500
31,80,80,13500000,13500
30,80,80,13500000,13500
31,80,80,13500000,13500
30,80,80,13500000,13500
24,79,83,13500000,13500
25,78,82,13500000,13500
21,78,86,13500000,13500
23,78,83,13500000,13500
23,78,83,13500000,13500
24,78,83,13500000,13500
25,78,83,13500000,13500
23,78,83,13500000,13500
24,78,83,13500000,13500
21,77,85,13500000,13500
21,77,85,13500000,13500
20,76,87,13500000,13500
33,83,83,13000000,13000
33,83,83,13000000,13000
33,83,83,13000000,13000
30,81,81,13000000,13000
30,81,81,13000000,13000
26,80,83,13000000,13000
26,80,83,13000000,13000
31,80,80,13000000,13000
31,80,80,13000000,13000
28,79,79,13000000,13000
25,79,82,13000000,13000
25,79,81,13000000,13000
25,79,82,13000000,13000
27,79,79,13000000,13000
26,79,82,13000000,13000
27,79,79,13000000,13000
28,79,79,13000000,13000
28,79,79,13000000,13000
27,79,79,13000000,13000
28,79,79,13000000,13000
28,79,79,13000000,13000
24,78,81,13000000,13000
24,78,81,13000000,13000
23,78,86,13000000,13000
23,78,80,13000000,13000
25,78,80,13000000,13000
20,78,86,13000000,13000
25,78,81,13000000,13000
24,78,80,13000000,13000
26,78,81,13000000,13000
25,78,81,13000000,13000
21,77,85,13000000,13000
21,77,85,13000000,13000
22,77,85,13000000,13000
23,77,85,13000000,13000
19,77,88,13000000,13000
22,77,85,13000000,13000
32,82,82,12500000,12500
32,82,82,12500000,12500
32,82,82,12500000,12500
32,82,82,12500000,12500
32,82,82,12500000,12500
32,82,82,12500000,12500
32,82,82,12500000,12500
26,80,80,12500000,12500
27,80,83,12500000,12500
27,80,80,12500000,12500
31,80,80,12500000,12500
26,79,81,12500000,12500
27,79,81,12500000,12500
28,79,79,12500000,12500
28,79,79,12500000,12500
29,79,79,12500000,12500
28,79,79,12500000,12500
27,79,81,12500000,12500
28,79,79,12500000,12500
28,79,79,12500000,12500
28,79,79,12500000,12500
29,79,79,12500000,12500
29,79,79,12500000,12500
19,78,86,12500000,12500
25,78,80,12500000,12500
21,78,85,12500000,12500
25,78,79,12500000,12500
23,78,85,12500000,12500
25,78,79,12500000,12500
24,78,85,12500000,12500
25,78,80,12500000,12500
25,78,80,12500000,12500
25,78,80,12500000,12500
25,78,79,12500000,12500
25,78,79,12500000,12500
26,78,80,12500000,12500
26,78,80,12500000,12500
21,77,84,12500000,12500
21,77,84,12500000,12500
22,77,83,12500000,12500
23,77,83,12500000,12500
23,77,84,12500000,12500
21,77,83,12500000,12500
23,77,84,12500000,12500
21,77,83,12500000,12500
23,77,84,12500000,12500
20,76,86,12500000,12500
21,76,86,12500000,12500
21,76,86,12500000,12500
28,80,80,12000000,12000
28,80,80,12000000,12000
28,80,80,12000000,12000
28,80,80,12000000,12000
27,80,80,12000000,12000
27,80,80,12000000,12000
28,80,80,12000000,12000
28,80,80,12000000,12000
28,80,80,12000000,12000
32,80,80,12000000,12000
32,80,80,12000000,12000
32,80,80,12000000,12000
30,79,79,12000000,12000
29,79,79,12000000,12000
27,79,80,12000000,12000
26,79,80,12000000,12000
26,79,80,12000000,12000
25,79,80,12000000,12000
26,79,80,12000000,12000
27,79,80,12000000,12000
26,79,80,12000000,12000
27,79,80,12000000,12000
30,79,79,12000000,12000
29,79,79,12000000,12000
30,79,79,12000000,12000
30,79,79,12000000,12000
21,78,84,12000000,12000
27,78,79,12000000,12000
24,78,83,12000000,12000
27,78,79,12000000,12000
23,78,84,12000000,12000
23,78,84,12000000,12000
27,78,79,12000000,12000
26,78,79,12000000,12000
24,78,83,12000000,12000
24,78,83,12000000,12000
23,77,82,12000000,12000
23,77,82,12000000,12000
24,77,82,12000000,12000
23,77,82,12000000,12000
22,77,82,12000000,12000
20,77,86,12000000,12000
24,77,83,12000000,12000
25,77,82,12000000,12000
23,77,82,12000000,12000
23,77,82,12000000,12000
23,77,82,12000000,12000
25,77,82,12000000,12000
22,77,83,12000000,12000
24,77,82,12000000,12000
21,77,86,12000000,12000
22,77,82,12000000,12000
24,77,82,12000000,12000
19,76,86,12000000,12000
20,76,85,12000000,12000
21,76,85,12000000,12000
21,76,85,12000000,12000
21,75,87,12000000,12000
21,75,89,12000000,12000
18,75,88,12000000,12000
20,75,87,12000000,12000
35,83,83,11500000,11500
29,80,81,11500000,11500
29,80,80,11500000,11500
28,80,80,11500000,11500
29,80,80,11500000,11500
29,80,80,11500000,11500
27,80,81,11500000,11500
28,80,80,11500000,11500
32,80,80,11500000,11500
32,80,80,11500000,11500
28,79,80,11500000,11500
24,79,83,11500000,11500
27,79,80,11500000,11500
25,79,83,11500000,11500
27,79,80,11500000,11500
28,79,80,11500000,11500
28,79,80,11500000,11500
28,79,80,11500000,11500
31,79,79,11500000,11500
31,79,79,11500000,11500
30,79,79,11500000,11500
22,78,83,11500000,11500
24,78,82,11500000,11500
27,78,79,11500000,11500
26,78,83,11500000,11500
24,77,81,11500000,11500
23,77,81,11500000,11500
25,77,81,11500000,11500
24,77,80,11500000,11500
24,77,81,11500000,11500
23,77,82,11500000,11500
25,77,80,11500000,11500
23,77,81,11500000,11500
24,77,80,11500000,11500
24,77,81,11500000,11500
22,77,82,11500000,11500
25,77,81,11500000,11500
22,76,85,11500000,11500
22,76,85,11500000,11500
23,76,84,11500000,11500
22,76,84,11500000,11500
21,76,87,11500000,11500
22,76,84,11500000,11500
20,76,84,11500000,11500
20,76,84,11500000,11500
20,76,87,11500000,11500
33,81,81,11000000,11000
33,81,81,11000000,11000
33,81,81,11000000,11000
29,80,80,11000000,11000
32,80,80,11000000,11000
31,79,79,11000000,11000
31,79,79,11000000,11000
31,79,79,11000000,11000
25,78,81,11000000,11000
26,78,81,11000000,11000
24,78,81,11000000,11000
27,78,78,11000000,11000
27,78,78,11000000,11000
27,78,78,11000000,11000
27,78,78,11000000,11000
26,78,81,11000000,11000
26,78,81,11000000,11000
27,78,78,11000000,11000
21,77,85,11000000,11000
25,77,80,11000000,11000
21,77,84,11000000,11000
21,77,84,11000000,11000
26,77,80,11000000,11000
25,77,79,11000000,11000
25,77,80,11000000,11000
21,77,84,11000000,11000
26,77,80,11000000,11000
21,77,84,11000000,11000
24,77,79,11000000,11000
25,77,80,11000000,11000
20,77,85,11000000,11000
25,77,79,11000000,11000
25,77,80,11000000,11000
22,76,83,11000000,11000
23,76,83,11000000,11000
22,76,83,11000000,11000
22,76,83,11000000,11000
23,76,83,11000000,11000
21,76,86,11000000,11000
21,76,83,11000000,11000
22,76,83,11000000,11000
23,76,83,11000000,11000
20,75,85,11000000,11000
19,75,86,11000000,11000
19,75,86,11000000,11000
21,75,85,11000000,11000
30,80,80,10500000,10500
28,80,80,10500000,10500
26,79,81,10500000,10500
27,79,79,10500000,10500
27,79,79,10500000,10500
28,78,78,10500000,10500
29,78,78,10500000,10500
25,78,80,10500000,10500
26,78,81,10500000,10500
25,78,81,10500000,10500
25,78,80,10500000,10500
25,78,81,10500000,10500
29,78,78,10500000,10500
24,78,84,10500000,10500
26,78,81,10500000,10500
27,78,78,10500000,10500
28,78,78,10500000,10500
26,78,80,10500000,10500
29,78,78,10500000,10500
26,78,80,10500000,10500
26,78,80,10500000,10500
28,78,78,10500000,10500
25,77,78,10500000,10500
26,77,78,10500000,10500
23,77,83,10500000,10500
21,77,83,10500000,10500
23,77,84,10500000,10500
24,77,83,10500000,10500
23,77,83,10500000,10500
27,77,78,10500000,10500
24,77,83,10500000,10500
26,77,78,10500000,10500
26,77,78,10500000,10500
26,77,78,10500000,10500
24,77,83,10500000,10500
24,77,83,10500000,10500
26,77,78,10500000,10500
27,77,78,10500000,10500
27,77,78,10500000,10500
27,77,78,10500000,10500
25,77,78,10500000,10500
26,77,78,10500000,10500
21,77,83,10500000,10500
23,77,83,10500000,10500
27,77,78,10500000,10500
22,76,82,10500000,10500
24,76,81,10500000,10500
20,76,85,10500000,10500
22,76,82,10500000,10500
22,76,82,10500000,10500
24,76,81,10500000,10500
23,76,83,10500000,10500
23,76,81,10500000,10500
20,76,85,10500000,10500
24,76,82,10500000,10500
24,76,81,10500000,10500
23,76,81,10500000,10500
23,76,81,10500000,10500
22,76,82,10500000,10500
22,76,81,10500000,10500
24,76,83,10500000,10500
24,76,81,10500000,10500
23,76,83,10500000,10500
23,76,81,10500000,10500
19,76,88,10500000,10500
22,76,82,10500000,10500
22,76,82,10500000,10500
19,75,85,10500000,10500
21,75,85,10500000,10500
21,75,84,10500000,10500
20,75,84,10500000,10500
21,75,85,10500000,10500
22,75,85,10500000,10500
20,75,84,10500000,10500
21,75,84,10500000,10500
32,81,81,10000000,10000
32,81,81,10000000,10000
29,80,80,10000000,10000
31,80,80,10000000,10000
31,80,80,10000000,10000
31,80,80,10000000,10000
26,79,80,10000000,10000
29,79,80,10000000,10000
28,79,79,10000000,10000
28,79,79,10000000,10000
29,79,79,10000000,10000
28,79,79,10000000,10000
28,79,79,10000000,10000
28,79,79,10000000,10000
28,79,79,10000000,10000
28,79,79,10000000,10000
29,79,79,10000000,10000
29,79,80,10000000,10000
28,79,79,10000000,10000
29,79,79,10000000,10000
28,79,79,10000000,10000
32,79,79,10000000,10000
32,79,79,10000000,10000
29,78,78,10000000,10000
26,78,79,10000000,10000
26,78,79,10000000,10000
26,78,79,10000000,10000
29,78,78,10000000,10000
29,78,78,10000000,10000
27,78,80,10000000,10000
28,78,80,10000000,10000
27,78,80,10000000,10000
29,78,78,10000000,10000
30,78,78,10000000,10000
30,78,78,10000000,10000
30,78,78,10000000,10000
30,78,78,10000000,10000
27,78,80,10000000,10000
29,78,78,10000000,10000
30,78,78,10000000,10000
29,78,78,10000000,10000
23,77,82,10000000,10000
27,77,78,10000000,10000
27,77,78,10000000,10000
24,77,82,10000000,10000
27,77,78,10000000,10000
23,77,81,10000000,10000
23,77,82,10000000,10000
24,77,82,10000000,10000
23,77,83,10000000,10000
24,77,82,10000000,10000
24,77,81,10000000,10000
24,77,82,10000000,10000
24,77,82,10000000,10000
25,77,82,10000000,10000
25,76,81,10000000,10000
23,76,79,10000000,10000
24,76,80,10000000,10000
23,76,84,10000000,10000
24,76,79,10000000,10000
24,76,79,10000000,10000
24,76,80,10000000,10000
25,76,79,10000000,10000
25,76,80,10000000,10000
22,76,81,10000000,10000
24,76,79,10000000,10000
24,76,80,10000000,10000
20,76,84,10000000,10000
25,76,79,10000000,10000
24,76,81,10000000,10000
23,76,80,10000000,10000
25,76,80,10000000,10000
21,75,83,10000000,10000
23,75,83,10000000,10000
20,75,84,10000000,10000
20,75,84,10000000,10000
20,75,84,10000000,10000
21,75,83,10000000,10000
21,75,83,10000000,10000
22,75,84,10000000,10000
21,75,83,10000000,10000
20,74,85,10000000,10000
31,80,80,9500000,9500
30,79,79,9500000,9500
30,79,79,9500000,9500
29,79,79,9500000,9500
30,79,79,9500000,9500
29,79,79,9500000,9500
30,79,79,9500000,9500
24,78,82,9500000,9500
25,78,82,9500000,9500
28,78,79,9500000,9500
30,78,78,9500000,9500
26,78,82,9500000,9500
28,78,79,9500000,9500
30,78,78,9500000,9500
30,78,78,9500000,9500
30,78,78,9500000,9500
27,77,77,9500000,9500
27,77,77,9500000,9500
27,77,77,9500000,9500
27,77,77,9500000,9500
27,77,77,9500000,9500
27,77,77,9500000,9500
25,77,81,9500000,9500
26,77,77,9500000,9500
27,77,77,9500000,9500
24,77,80,9500000,9500
27,77,77,9500000,9500
25,77,80,9500000,9500
26,77,77,9500000,9500
25,76,79,9500000,9500
25,76,79,9500000,9500
25,76,78,9500000,9500
23,76,83,9500000,9500
23,76,83,9500000,9500
25,76,79,9500000,9500
25,76,79,9500000,9500
24,76,83,9500000,9500
26,76,79,9500000,9500
26,76,79,9500000,9500
22,76,83,9500000,9500
26,76,78,9500000,9500
22,76,83,9500000,9500
21,76,83,9500000,9500
25,76,79,9500000,9500
22,76,83,9500000,9500
21,76,84,9500000,9500
24,76,83,9500000,9500
26,76,78,9500000,9500
25,76,79,9500000,9500
25,76,79,9500000,9500
24,75,82,9500000,9500
21,75,85,9500000,9500
23,75,83,9500000,9500
22,75,83,9500000,9500
21,75,82,9500000,9500
20,75,85,9500000,9500
23,75,82,9500000,9500
23,75,82,9500000,9500
22,75,81,9500000,9500
23,75,82,9500000,9500
24,75,81,9500000,9500
22,75,85,9500000,9500
23,75,82,9500000,9500
22,75,82,9500000,9500
22,75,82,9500000,9500
23,75,82,9500000,9500
21,74,85,9500000,9500
19,74,87,9500000,9500
20,74,85,9500000,9500
19,74,86,9500000,9500
20,74,85,9500000,9500
19,74,85,9500000,9500
21,74,85,9500000,9500
35,85,85,9000000,9000
35,85,85,9000000,9000
33,82,82,9000000,9000
33,81,81,9000000,9000
31,80,80,9000000,9000
31,80,80,9000000,9000
33,80,80,9000000,9000
31,80,80,9000000,9000
26,79,79,9000000,9000
30,79,79,9000000,9000
30,79,79,9000000,9000
26,78,78,9000000,9000
25,78,80,9000000,9000
26,78,81,9000000,9000
31,78,78,9000000,9000
29,78,79,9000000,9000
31,78,78,9000000,9000
31,78,78,9000000,9000
29,77,77,9000000,9000
28,77,77,9000000,9000
29,77,77,9000000,9000
28,77,77,9000000,9000
28,77,77,9000000,9000
29,77,77,9000000,9000
23,77,83,9000000,9000
25,77,79,9000000,9000
28,77,77,9000000,9000
28,77,77,9000000,9000
28,77,77,9000000,9000
27,77,77,9000000,9000
28,77,77,9000000,9000
28,77,77,9000000,9000
28,77,77,9000000,9000
28,77,77,9000000,9000
28,77,77,9000000,9000
28,77,77,9000000,9000
29,77,77,9000000,9000
26,77,80,9000000,9000
24,77,79,9000000,9000
28,77,77,9000000,9000
25,77,80,9000000,9000
29,77,77,9000000,9000
